# Time (s),Width (um),Depth (um),Cap (um)
2.716718235294117868e-03,1.534580000000000069e-04,1.100888282696954449e-04,6.894339255771721544e-05
2.716881176470588560e-03,1.534580000000000069e-04,1.100888282696954449e-04,6.894339255771721544e-05
2.717044117647059252e-03,1.534580000000000069e-04,1.100888282696954449e-04,6.894339255771721544e-05
2.717207058823529510e-03,1.537350000000000045e-04,1.102875445662111450e-04,6.906783911468060693e-05
2.717370000000000636e-03,1.537350000000000045e-04,1.102875445662111450e-04,6.906783911468060693e-05
2.717532941176470894e-03,1.540120000000000020e-04,1.104862608627268450e-04,6.919228567164399841e-05
2.717695882352941586e-03,1.542889999999999995e-04,1.106849771592425315e-04,6.931673222860737634e-05
2.717858823529412278e-03,1.542889999999999995e-04,1.106849771592425315e-04,6.931673222860737634e-05
2.718021764705882536e-03,1.542889999999999995e-04,1.106849771592425315e-04,6.931673222860737634e-05
2.718184705882353228e-03,1.545659999999999970e-04,1.108836934557582316e-04,6.944117878557076783e-05
2.718347647058823920e-03,1.545659999999999970e-04,1.108836934557582316e-04,6.944117878557076783e-05
2.718510588235294612e-03,1.545659999999999970e-04,1.108836934557582316e-04,6.944117878557076783e-05
2.718673529411765304e-03,1.548430000000000216e-04,1.110824097522739452e-04,6.956562534253417287e-05
2.718836470588235996e-03,1.548430000000000216e-04,1.110824097522739452e-04,6.956562534253417287e-05
2.718999411764705821e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.719162352941176947e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.719325294117647205e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.719488235294117897e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.719651176470588589e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.719814117647058847e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.719977058823529539e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.720140000000000231e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.720302941176470923e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.720465882352941182e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.720628823529412307e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.720791764705882566e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.720954705882353691e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.721117647058823950e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.721280588235294642e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.721443529411765334e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.721606470588235592e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.721769411764706284e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.721932352941176976e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.722095294117647668e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.722258235294117926e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.722421176470588618e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.722584117647058877e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.722747058823529569e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.722910000000000261e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.723072941176470953e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.723235882352941211e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.723398823529411903e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.723561764705882595e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.723724705882352853e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.723887647058823979e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.724050588235294237e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.724213529411765363e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.724376470588235621e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.724539411764706313e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.724702352941177005e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.724865294117647697e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.725028235294117956e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.725191176470588648e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.725354117647059340e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.725517058823529598e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.725680000000000290e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.725842941176470548e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726005882352941240e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726168823529411932e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726331764705882624e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726494705882352883e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726657647058824008e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726820588235294267e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.726983529411764525e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.727146470588235651e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.727309411764705909e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.727472352941177035e-03,1.548430000000000216e-04,1.110824097522739452e-04,6.956562534253417287e-05
2.727635294117647293e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.727798235294117985e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.727961176470588677e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.728124117647059369e-03,1.551199999999999920e-04,1.112811260487896181e-04,6.969007189949753725e-05
2.728287058823529627e-03,1.553970000000000167e-04,1.114798423453053317e-04,6.981451845646094228e-05
2.728450000000000753e-03,1.559510000000000117e-04,1.118772749383367183e-04,7.006341157038771170e-05
2.728612941176471011e-03,1.562280000000000092e-04,1.120759912348524048e-04,7.018785812735110318e-05
2.728775882352941270e-03,1.567820000000000043e-04,1.124734238278837914e-04,7.043675124127787260e-05
2.728938823529412395e-03,1.573359999999999993e-04,1.128708564209151915e-04,7.068564435520465557e-05
2.729101764705882220e-03,1.578899999999999672e-04,1.132682890139465509e-04,7.093453746913141143e-05
2.729264705882352912e-03,1.581669999999999918e-04,1.134670053104622645e-04,7.105898402609481647e-05
2.729427647058823604e-03,1.587209999999999869e-04,1.138644379034936511e-04,7.130787714002158589e-05
2.729590588235294296e-03,1.592750000000000090e-04,1.142618704965250647e-04,7.155677025394838241e-05
2.729753529411764554e-03,1.595520000000000065e-04,1.144605867930407512e-04,7.168121681091176034e-05
2.729916470588235680e-03,1.601060000000000287e-04,1.148580193860721649e-04,7.193010992483855686e-05
2.730079411764705938e-03,1.606600000000000508e-04,1.152554519791035650e-04,7.217900303876533983e-05
2.730242352941177064e-03,1.612140000000000187e-04,1.156528845721349380e-04,7.242789615269209569e-05
2.730405294117647323e-03,1.617679999999999867e-04,1.160503171651663110e-04,7.267678926661886511e-05
2.730568235294117581e-03,1.623220000000000088e-04,1.164477497581977111e-04,7.292568238054564808e-05
2.730731176470588707e-03,1.628760000000000038e-04,1.168451823512290977e-04,7.317457549447243105e-05
2.730894117647058965e-03,1.634299999999999989e-04,1.172426149442604978e-04,7.342346860839920047e-05
2.731057058823529657e-03,1.637070000000000235e-04,1.174413312407762114e-04,7.354791516536260550e-05
2.731220000000000349e-03,1.639839999999999939e-04,1.176400475372918844e-04,7.367236172232596988e-05
2.731382941176471041e-03,1.645380000000000161e-04,1.180374801303232845e-04,7.392125483625276640e-05
2.731545882352941299e-03,1.650920000000000111e-04,1.184349127233546710e-04,7.417014795017953582e-05
2.731708823529412425e-03,1.656460000000000061e-04,1.188323453163860576e-04,7.441904106410630524e-05
2.731871764705882683e-03,1.662000000000000012e-04,1.192297779094174577e-04,7.466793417803308820e-05
2.732034705882353809e-03,1.667540000000000233e-04,1.196272105024488578e-04,7.491682729195987117e-05
2.732197647058824067e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.732360588235294326e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.732523529411764584e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.732686470588235276e-03,1.686930000000000059e-04,1.210182245780587175e-04,7.578795319070358446e-05
2.732849411764705968e-03,1.692470000000000010e-04,1.214156571710901041e-04,7.603684630463035388e-05
2.733012352941176226e-03,1.698009999999999960e-04,1.218130897641214906e-04,7.628573941855713685e-05
2.733175294117647352e-03,1.700779999999999935e-04,1.220118060606371907e-04,7.641018597552051478e-05
2.733338235294117610e-03,1.706319999999999885e-04,1.224092386536685772e-04,7.665907908944729775e-05
2.733501176470588736e-03,1.709090000000000132e-04,1.226079549501842773e-04,7.678352564641068923e-05
2.733664117647058994e-03,1.714630000000000082e-04,1.230053875432156774e-04,7.703241876033747220e-05
2.733827058823529686e-03,1.720170000000000032e-04,1.234028201362470504e-04,7.728131187426424162e-05
2.733990000000000378e-03,1.725710000000000254e-04,1.238002527292784776e-04,7.753020498819102459e-05
2.734152941176470637e-03,1.728479999999999958e-04,1.239989690257941506e-04,7.765465154515440252e-05
2.734315882352941329e-03,1.731250000000000204e-04,1.241976853223098506e-04,7.777909810211780755e-05
2.734478823529412021e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.734641764705882713e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.734804705882352971e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.734967647058824097e-03,1.739560000000000130e-04,1.247938342118569508e-04,7.815243777300796846e-05
2.735130588235294355e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.735293529411765481e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.735456470588235739e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.735619411764706431e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.735782352941177123e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.735945294117646948e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.736108235294117640e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.736271176470588332e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.736434117647059024e-03,1.758949999999999956e-04,1.261848482874667970e-04,7.902356367175168174e-05
2.736597058823529282e-03,1.761720000000000473e-04,1.263835645839825241e-04,7.914801022871508678e-05
2.736760000000000408e-03,1.764490000000000177e-04,1.265822808804981971e-04,7.927245678567846471e-05
2.736922941176470666e-03,1.767260000000000152e-04,1.267809971770138971e-04,7.939690334264185620e-05
2.737085882352941792e-03,1.767260000000000152e-04,1.267809971770138971e-04,7.939690334264185620e-05
2.737248823529412050e-03,1.770029999999999857e-04,1.269797134735295701e-04,7.952134989960523413e-05
2.737411764705882742e-03,1.772800000000000103e-04,1.271784297700452972e-04,7.964579645656862561e-05
2.737574705882353434e-03,1.775570000000000078e-04,1.273771460665609702e-04,7.977024301353201710e-05
2.737737647058823692e-03,1.778340000000000053e-04,1.275758623630766702e-04,7.989468957049540858e-05
2.737900588235294384e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.738063529411765076e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.738226470588235768e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.738389411764706027e-03,1.783880000000000003e-04,1.279732949561080703e-04,8.014358268442217800e-05
2.738552352941177152e-03,1.783880000000000003e-04,1.279732949561080703e-04,8.014358268442217800e-05
2.738715294117647411e-03,1.786650000000000250e-04,1.281720112526237704e-04,8.026802924138558303e-05
2.738878235294118536e-03,1.789419999999999954e-04,1.283707275491394433e-04,8.039247579834894741e-05
2.739041176470588795e-03,1.789419999999999954e-04,1.283707275491394433e-04,8.039247579834894741e-05
2.739204117647059487e-03,1.792190000000000200e-04,1.285694438456551705e-04,8.051692235531235245e-05
2.739367058823529311e-03,1.794959999999999904e-04,1.287681601421708435e-04,8.064136891227573038e-05
2.739530000000000003e-03,1.794959999999999904e-04,1.287681601421708435e-04,8.064136891227573038e-05
2.739692941176470695e-03,1.797730000000000150e-04,1.289668764386865435e-04,8.076581546923912187e-05
2.739855882352940954e-03,1.800500000000000126e-04,1.291655927352022436e-04,8.089026202620251335e-05
2.740018823529412079e-03,1.800500000000000126e-04,1.291655927352022436e-04,8.089026202620251335e-05
2.740181764705882338e-03,1.800500000000000126e-04,1.291655927352022436e-04,8.089026202620251335e-05
2.740344705882353463e-03,1.800500000000000126e-04,1.291655927352022436e-04,8.089026202620251335e-05
2.740507647058823722e-03,1.797730000000000150e-04,1.289668764386865435e-04,8.076581546923912187e-05
2.740670588235294414e-03,1.797730000000000150e-04,1.289668764386865435e-04,8.076581546923912187e-05
2.740833529411765106e-03,1.794959999999999904e-04,1.287681601421708435e-04,8.064136891227573038e-05
2.740996470588235798e-03,1.792190000000000200e-04,1.285694438456551705e-04,8.051692235531235245e-05
2.741159411764706056e-03,1.792190000000000200e-04,1.285694438456551705e-04,8.051692235531235245e-05
2.741322352941176748e-03,1.792190000000000200e-04,1.285694438456551705e-04,8.051692235531235245e-05
2.741485294117647440e-03,1.789419999999999954e-04,1.283707275491394433e-04,8.039247579834894741e-05
2.741648235294117698e-03,1.789419999999999954e-04,1.283707275491394433e-04,8.039247579834894741e-05
2.741811176470588824e-03,1.789419999999999954e-04,1.283707275491394433e-04,8.039247579834894741e-05
2.741974117647059082e-03,1.783880000000000003e-04,1.279732949561080703e-04,8.014358268442217800e-05
2.742137058823530208e-03,1.783880000000000003e-04,1.279732949561080703e-04,8.014358268442217800e-05
2.742300000000000466e-03,1.783880000000000003e-04,1.279732949561080703e-04,8.014358268442217800e-05
2.742462941176471158e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.742625882352941850e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.742788823529412109e-03,1.781110000000000028e-04,1.277745786595923703e-04,8.001913612745878651e-05
2.742951764705882367e-03,1.778340000000000053e-04,1.275758623630766702e-04,7.989468957049540858e-05
2.743114705882352625e-03,1.775570000000000078e-04,1.273771460665609702e-04,7.977024301353201710e-05
2.743277647058823751e-03,1.775570000000000078e-04,1.273771460665609702e-04,7.977024301353201710e-05
2.743440588235294009e-03,1.772800000000000103e-04,1.271784297700452972e-04,7.964579645656862561e-05
2.743603529411765135e-03,1.772800000000000103e-04,1.271784297700452972e-04,7.964579645656862561e-05
2.743766470588235393e-03,1.772800000000000103e-04,1.271784297700452972e-04,7.964579645656862561e-05
2.743929411764706085e-03,1.770029999999999857e-04,1.269797134735295701e-04,7.952134989960523413e-05
2.744092352941176777e-03,1.770029999999999857e-04,1.269797134735295701e-04,7.952134989960523413e-05
2.744255294117647469e-03,1.767260000000000152e-04,1.267809971770138971e-04,7.939690334264185620e-05
2.744418235294117728e-03,1.764490000000000177e-04,1.265822808804981971e-04,7.927245678567846471e-05
2.744581176470588853e-03,1.764490000000000177e-04,1.265822808804981971e-04,7.927245678567846471e-05
2.744744117647059112e-03,1.764490000000000177e-04,1.265822808804981971e-04,7.927245678567846471e-05
2.744907058823529370e-03,1.761720000000000473e-04,1.263835645839825241e-04,7.914801022871508678e-05
2.745070000000000496e-03,1.761720000000000473e-04,1.263835645839825241e-04,7.914801022871508678e-05
2.745232941176470754e-03,1.761720000000000473e-04,1.263835645839825241e-04,7.914801022871508678e-05
2.745395882352941880e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.745558823529412138e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.745721764705882830e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.745884705882353522e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.746047647058824214e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.746210588235294039e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.746373529411765164e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.746536470588235423e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.746699411764705681e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.746862352941176807e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.747025294117647065e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.747188235294117757e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.747351176470588449e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.747514117647059141e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.747677058823529399e-03,1.739560000000000130e-04,1.247938342118569508e-04,7.815243777300796846e-05
2.747840000000000525e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.748002941176470783e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.748165882352941909e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.748328823529412167e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.748491764705882860e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.748654705882353552e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.748817647058823810e-03,1.728479999999999958e-04,1.239989690257941506e-04,7.765465154515440252e-05
2.748980588235294502e-03,1.728479999999999958e-04,1.239989690257941506e-04,7.765465154515440252e-05
2.749143529411765194e-03,1.728479999999999958e-04,1.239989690257941506e-04,7.765465154515440252e-05
2.749306470588235886e-03,1.731250000000000204e-04,1.241976853223098506e-04,7.777909810211780755e-05
2.749469411764705710e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.749632352941176836e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.749795294117647095e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.749958235294117787e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.750121176470588479e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.750284117647058737e-03,1.739560000000000130e-04,1.247938342118569508e-04,7.815243777300796846e-05
2.750447058823529429e-03,1.739560000000000130e-04,1.247938342118569508e-04,7.815243777300796846e-05
2.750610000000000121e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.750772941176470813e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.750935882352941071e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.751098823529412197e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.751261764705882455e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.751424705882353581e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.751587647058823839e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.751750588235294531e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.751913529411765223e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.752076470588235915e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.752239411764706174e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.752402352941176866e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.752565294117647558e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.752728235294117816e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.752891176470588508e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.753054117647058766e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.753217058823529458e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.753380000000000150e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.753542941176470842e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.753705882352941101e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.753868823529412226e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754031764705882485e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754194705882353177e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754357647058823869e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754520588235294127e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754683529411765253e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.754846470588235511e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.755009411764706203e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.755172352941176895e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.755335294117647587e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.755498235294117845e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.755661176470588971e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.755824117647059229e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.755987058823529921e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.756150000000000613e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.756312941176470438e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.756475882352941564e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.756638823529411822e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.756801764705882514e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.756964705882353206e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757127647058823898e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757290588235294156e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757453529411765282e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757616470588235540e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757779411764705799e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.757942352941176924e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.758105294117647183e-03,1.758949999999999956e-04,1.261848482874667970e-04,7.902356367175168174e-05
2.758268235294118308e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.758431176470588567e-03,1.756180000000000252e-04,1.259861319909511240e-04,7.889911711478830381e-05
2.758594117647059259e-03,1.753410000000000005e-04,1.257874156944353968e-04,7.877467055782489877e-05
2.758757058823529951e-03,1.750640000000000030e-04,1.255886993979197239e-04,7.865022400086152084e-05
2.758920000000000643e-03,1.747870000000000055e-04,1.253899831014040238e-04,7.852577744389812936e-05
2.759082941176470901e-03,1.745100000000000080e-04,1.251912668048883238e-04,7.840133088693473787e-05
2.759245882352942027e-03,1.742329999999999834e-04,1.249925505083726237e-04,7.827688432997134639e-05
2.759408823529412285e-03,1.736789999999999883e-04,1.245951179153412236e-04,7.802799121604456342e-05
2.759571764705882543e-03,1.734020000000000179e-04,1.243964016188255507e-04,7.790354465908119904e-05
2.759734705882353235e-03,1.731250000000000204e-04,1.241976853223098506e-04,7.777909810211780755e-05
2.759897647058823494e-03,1.728479999999999958e-04,1.239989690257941506e-04,7.765465154515440252e-05
2.760060588235294186e-03,1.725710000000000254e-04,1.238002527292784776e-04,7.753020498819102459e-05
2.760223529411764878e-03,1.722940000000000008e-04,1.236015364327627505e-04,7.740575843122763310e-05
2.760386470588235570e-03,1.720170000000000032e-04,1.234028201362470504e-04,7.728131187426424162e-05
2.760549411764705828e-03,1.717400000000000057e-04,1.232041038397313775e-04,7.715686531730085013e-05
2.760712352941176954e-03,1.714630000000000082e-04,1.230053875432156774e-04,7.703241876033747220e-05
2.760875294117647212e-03,1.711860000000000107e-04,1.228066712466999773e-04,7.690797220337408072e-05
2.761038235294118338e-03,1.709090000000000132e-04,1.226079549501842773e-04,7.678352564641068923e-05
2.761201176470588596e-03,1.706319999999999885e-04,1.224092386536685772e-04,7.665907908944729775e-05
2.761364117647058854e-03,1.703550000000000181e-04,1.222105223571529043e-04,7.653463253248391981e-05
2.761527058823529980e-03,1.700779999999999935e-04,1.220118060606371907e-04,7.641018597552051478e-05
2.761690000000000238e-03,1.698009999999999960e-04,1.218130897641214906e-04,7.628573941855713685e-05
2.761852941176470930e-03,1.692470000000000010e-04,1.214156571710901041e-04,7.603684630463035388e-05
2.762015882352941622e-03,1.689700000000000305e-04,1.212169408745744311e-04,7.591239974766698950e-05
2.762178823529412314e-03,1.686930000000000059e-04,1.210182245780587175e-04,7.578795319070358446e-05
2.762341764705882573e-03,1.684160000000000355e-04,1.208195082815430446e-04,7.566350663374020653e-05
2.762504705882353698e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.762667647058823957e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.762830588235295082e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.762993529411765341e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.763156470588235165e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.763319411764705857e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.763482352941176549e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.763645294117647241e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.763808235294117500e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.763971176470588625e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
